"YEAR","CASEID","FAMINCOME","HH_CHILD","PERNUM","LINENO","DATE","WT06","AGE","SEX","RACE","MARST","POPSTAT","EDUC","EMPSTAT","RETIRED","FULLPART","HOURWAGE_CPS8","SPOUSEPRES","SPSEX","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_HHACT","BLS_LEIS","BLS_OTHER","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK","BLS_WORK_SEARCH"
2019,20190805191998,12,1,1,1,20190810,13561758.06039400,40,2,100,1,1,21,1,99,2,999.99,1,1,0,0,0,0,85,20,0,498,0,260,457,0
2019,20190805192023,14,1,1,1,20190807,13723528.72619400,45,2,100,1,1,41,2,99,1,999.99,1,1,40,0,0,0,230,305,0,595,150,0,0,0
2019,20190805192051,11,0,1,1,20190810,6425643.780974000,64,2,110,1,1,21,1,99,1,27.0,1,1,30,0,0,0,290,340,0,600,90,0,0,0
2019,20190805192100,15,1,1,1,20190801,12269359.22001900,50,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,25,135,0,440,0,0,795,0
2019,20190805192304,10,1,1,1,20190803,24223681.30175000,21,1,100,6,1,30,1,99,1,14.0,3,99,0,0,0,0,0,110,0,420,0,0,780,0
2019,20190805192532,15,0,1,1,20190810,3130060.553101000,53,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,0,245,0,405,85,120,565,0
2019,20190806190022,7,0,1,1,20190804,13945295.21390000,19,1,100,6,1,30,1,99,1,40.0,3,99,0,0,0,90,60,464,0,741,15,0,0,0
2019,20190806190151,16,1,1,1,20190804,18670354.89439700,26,2,100,6,1,41,1,99,1,999.99,3,99,30,0,0,0,180,540,0,510,0,0,0,0
2019,20190806190506,15,1,1,1,20190813,11387439.31564500,40,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,0,415,0,510,0,0,475,0
2019,20190806190526,4,0,1,1,20190808,36239529.29661400,39,1,100,6,1,21,1,99,1,14.0,3,99,0,0,15,0,75,80,0,545,110,0,540,0
2019,20190806190635,16,1,1,1,20190804,4167298.994055000,43,1,100,1,1,40,1,99,1,999.99,1,2,95,0,10,0,40,420,60,580,30,115,0,0
2019,20190806190659,11,0,1,1,20190806,12630953.90719300,85,1,100,1,1,13,5,1,99,999.99,1,2,40,0,0,0,45,719,0,420,176,0,0,0
2019,20190806190669,16,1,1,1,20190811,9749282.883374000,41,2,100,1,1,21,1,99,1,999.99,1,1,0,0,30,0,60,260,0,425,0,240,455,0
2019,20190806190670,12,0,1,1,20190824,8077994.794985000,46,1,100,4,1,30,1,99,1,999.99,3,99,0,0,0,0,0,180,0,840,0,0,420,0
2019,20190806190710,14,1,1,1,20190803,3254941.454446000,44,1,100,4,1,21,1,99,1,999.99,3,99,0,0,0,0,610,0,0,810,0,0,0,0
2019,20190806190712,7,0,1,1,20190810,11185085.87219300,58,1,110,1,1,21,5,99,99,999.99,1,2,0,0,0,0,240,630,0,570,0,0,0,0
2019,20190806190714,15,1,1,1,20190812,14927783.95773200,33,1,100,1,1,32,2,99,1,18.0,1,2,100,0,0,0,90,540,0,650,0,0,0,0
2019,20190806190737,4,0,1,1,20190803,3006198.017256000,85,2,100,3,1,30,5,1,99,999.99,3,99,0,0,0,0,79,956,0,390,0,0,0,0
2019,20190806190764,10,1,1,1,20190806,27968707.03804200,25,2,100,6,1,32,5,99,99,999.99,3,99,45,0,0,140,210,505,0,465,0,0,0,0
2019,20190806190802,7,0,1,1,20190821,9740990.891738000,56,1,100,5,1,21,1,99,1,15.0,3,99,0,0,0,0,30,140,30,610,0,0,600,0
2019,20190806190811,11,0,1,1,20190818,1496573.670590000,50,2,100,4,1,31,1,99,2,35.0,3,99,0,185,0,0,60,280,0,580,25,0,0,0
2019,20190806190821,9,1,1,1,20190828,15008746.60761400,54,1,110,6,1,21,1,99,1,18.7,3,99,0,0,0,0,90,30,0,725,40,0,525,0
2019,20190806190840,1,0,1,1,20190811,5058379.250683000,48,2,100,5,1,14,5,99,99,999.99,3,99,0,0,0,0,35,970,0,420,0,0,0,0
2019,20190806190877,8,1,1,1,20190804,3872686.334377000,31,2,100,6,1,31,1,99,1,11.8,3,99,0,0,0,0,0,472,0,863,60,0,0,0
2019,20190806190894,9,1,1,1,20190810,2834060.488383000,65,1,100,1,1,40,5,1,99,999.99,1,2,30,0,0,0,260,100,30,570,320,0,110,0
2019,20190806190935,11,0,1,1,20190810,4275953.835162000,58,1,100,6,1,21,1,99,1,999.99,3,99,0,0,0,0,180,265,0,650,195,100,0,0
2019,20190806190953,9,1,1,1,20190814,32940049.11872700,37,1,100,6,1,21,1,99,1,19.0,2,2,25,0,5,0,0,240,0,485,0,0,645,0
2019,20190806190964,8,0,1,1,20190821,6443800.077464000,68,2,100,2,1,40,1,99,2,12.5,3,99,0,311,125,0,185,140,0,500,45,0,0,0
2019,20190806190970,14,1,1,1,20190812,39489495.28422600,17,1,100,6,1,15,1,99,2,999.99,3,99,0,0,0,0,30,517,0,514,0,0,306,0
2019,20190806190987,16,1,1,1,20190831,3533460.552629000,48,2,100,1,1,40,1,99,1,42.0,1,1,10,0,0,0,10,655,0,765,0,0,0,0
2019,20190806190997,15,1,1,1,20190803,3661097.976513000,50,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,150,540,0,540,0,0,0,0
2019,20190806191000,15,0,1,1,20190811,18351040.09111300,25,1,100,6,1,40,1,99,1,15.0,3,99,0,0,0,0,60,555,0,630,0,140,0,0
2019,20190806191011,14,0,1,1,20190803,15292503.95930200,56,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,625,60,0,490,15,0,240,0
2019,20190806191042,14,1,1,1,20190830,66423424.58827500,16,1,110,6,1,14,5,99,99,999.99,3,99,0,0,0,417,0,448,0,530,0,0,0,0
2019,20190806191044,6,1,1,1,20190816,8764987.240237000,53,2,100,1,1,40,2,99,1,999.99,1,1,0,0,0,0,90,730,0,510,0,0,0,0
2019,20190806191046,14,0,1,1,20190816,12262503.36496300,71,2,100,1,1,13,5,1,99,999.99,1,1,0,0,0,0,270,465,180,510,0,0,0,0
2019,20190806191059,14,0,1,1,20190818,4599872.170169000,69,1,110,1,1,21,5,1,99,999.99,1,2,0,0,0,0,0,428,0,785,0,215,0,0
2019,20190806191100,12,1,1,1,20190807,44223468.64202600,48,1,100,1,1,21,1,99,1,15.0,1,2,114,0,0,0,229,180,0,487,145,0,240,0
2019,20190806191127,15,1,1,1,20190806,9875142.378803000,46,2,100,1,1,31,1,99,1,60.0,1,1,105,0,0,0,10,40,0,550,30,0,630,0
2019,20190806191172,13,1,1,1,20190808,22773088.48717400,47,1,110,1,1,41,1,99,1,9.5,1,2,5,0,0,0,5,255,0,405,0,30,725,0
2019,20190806191199,13,1,1,1,20190806,17033918.55335800,28,1,100,6,1,21,1,99,1,999.99,2,2,0,0,0,0,120,60,0,450,0,0,750,0
2019,20190806191207,6,0,1,1,20190801,16300801.47325900,35,1,100,6,1,41,1,99,2,999.99,3,99,0,0,0,0,1,185,0,442,0,0,572,0
2019,20190806191215,7,0,1,1,20190815,10999433.13738400,65,2,100,6,1,21,5,99,99,14.0,3,99,0,0,0,0,50,680,0,660,0,0,0,0
2019,20190806191220,16,1,1,1,20190818,4438739.954259000,41,2,100,1,1,41,1,99,1,999.99,1,1,150,0,0,0,70,330,0,500,0,0,60,0
2019,20190806191232,11,0,1,1,20190804,2603427.688090000,68,1,100,4,1,16,1,99,2,999.99,3,99,0,0,0,0,0,840,0,600,0,0,0,0
2019,20190806191242,14,1,1,1,20190810,3081945.720138000,45,2,100,1,1,40,2,99,1,999.99,1,1,16,0,0,0,280,330,0,711,83,0,0,0
2019,20190806191264,14,0,1,1,20190801,19858125.37939900,58,2,100,1,1,40,5,99,99,999.99,1,1,0,0,0,0,30,355,0,540,430,0,0,0
2019,20190806191269,16,1,1,1,20190824,7165667.128388000,38,2,100,2,1,41,5,99,99,25.0,3,99,500,0,0,0,205,420,0,180,0,0,0,0
2019,20190806191271,15,1,1,1,20190814,27194335.10611200,24,1,100,6,1,30,1,99,1,999.99,3,99,0,0,0,0,100,705,0,545,0,0,85,0
2019,20190806191280,10,0,1,1,20190804,5737734.566544000,28,1,100,6,1,32,1,99,1,16.0,3,99,0,0,0,0,25,615,40,740,0,0,0,0
2019,20190806191295,14,0,1,1,20190803,5365549.879934000,66,1,100,1,1,30,1,99,1,999.99,1,2,0,0,0,0,0,60,0,405,0,0,590,0
2019,20190806191320,7,0,1,1,20190809,13772307.74151400,23,2,110,6,1,30,1,99,1,10.5,3,99,0,0,2,900,142,120,25,240,13,0,0,0
2019,20190806191324,15,1,1,1,20190823,12131861.70520400,40,2,100,6,1,41,1,99,1,999.99,1,1,330,0,0,0,135,50,0,400,0,0,495,0
2019,20190806191352,15,0,1,1,20190816,25621538.13213600,55,1,131,1,1,32,1,99,1,26.0,1,2,0,0,90,0,570,265,0,540,0,0,0,0
2019,20190806191361,13,0,1,1,20190804,6091924.556873000,71,1,100,1,1,32,5,1,99,999.99,1,2,0,60,0,0,390,350,0,370,90,0,0,0
2019,20190806191362,13,1,1,1,20190812,6563744.494645000,27,1,100,1,1,40,1,99,1,15.0,1,2,30,0,0,0,22,113,0,585,65,0,585,0
2019,20190806191386,7,1,1,1,20190801,13398962.96984500,28,2,100,6,1,30,1,99,1,999.99,3,99,0,0,0,75,70,90,0,525,0,0,665,0
2019,20190806191392,14,1,1,1,20190810,7126114.096683000,32,2,100,1,1,41,1,99,1,999.99,1,1,55,0,0,0,195,520,0,550,0,0,0,0
2019,20190806191397,11,0,1,1,20190803,7746477.970963000,61,1,100,1,1,21,1,99,1,15.0,1,2,0,0,0,0,490,300,0,540,70,0,0,0
2019,20190806191405,11,1,1,1,20190823,6912949.715705000,33,1,100,1,1,41,1,99,1,999.99,1,2,0,0,0,0,60,250,0,570,0,0,470,0
2019,20190806191419,6,0,1,1,20190822,20191726.28467900,48,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,0,120,0,782,0,0,433,0
2019,20190806191446,16,1,1,1,20190803,8362466.907704000,27,1,100,1,1,40,1,99,1,999.99,1,2,392,0,0,0,122,240,0,600,56,0,0,0
2019,20190806191448,16,0,1,1,20190818,6650191.680646000,51,2,100,1,1,30,1,99,1,999.99,1,1,0,0,0,0,280,185,0,625,130,120,0,0
2019,20190806191457,13,0,1,1,20190807,19474310.03786200,26,2,100,1,1,40,5,99,99,999.99,1,1,0,0,60,120,375,60,0,750,0,0,0,0
2019,20190806191463,16,0,1,1,20190818,5292588.794657000,53,2,100,1,1,40,1,99,1,999.99,1,1,0,0,0,0,0,332,0,699,15,72,240,0
2019,20190806191474,16,0,1,1,20190801,17269023.98849200,72,2,110,3,1,41,1,99,1,999.99,3,99,187,0,0,0,5,180,0,673,50,0,345,0
2019,20190806191480,13,0,1,1,20190824,2909705.253888000,37,2,100,4,1,41,1,99,1,999.99,3,99,0,0,80,0,290,150,0,670,0,0,120,0
2019,20190806191488,12,0,1,1,20190803,4691843.635330000,32,1,100,2,1,31,1,99,1,999.99,3,99,0,0,0,0,183,886,0,371,0,0,0,0
2019,20190806191527,16,0,1,1,20190814,25879177.59319500,37,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,15,270,0,570,0,0,475,0
2019,20190806191532,6,0,1,1,20190812,26091444.89613600,60,1,100,1,1,40,1,99,1,999.99,1,2,0,0,0,0,0,55,0,495,20,90,710,0
2019,20190806191545,15,1,1,1,20190814,14284481.18482100,53,1,100,1,1,41,1,99,1,999.99,1,2,127,0,0,0,110,65,0,570,0,60,448,0
2019,20190806191561,12,0,1,1,20190803,10642431.73542400,48,1,131,1,1,41,1,99,1,999.99,1,2,15,110,0,0,20,307,0,585,265,0,0,0
2019,20190806191596,12,0,1,1,20190803,7523826.358738000,41,1,100,1,1,40,1,99,1,999.99,1,2,0,102,0,0,0,470,0,388,165,0,240,0
2019,20190806191626,14,0,1,1,20190826,12812830.12703100,80,2,100,1,1,40,5,1,99,999.99,1,1,0,0,10,0,100,430,355,480,0,0,0,0
2019,20190806191634,4,0,1,1,20190825,7058151.771515000,47,2,100,1,1,21,1,99,2,8.61,1,1,0,0,0,0,190,517,18,520,65,0,0,0
2019,20190806191646,16,1,1,1,20190801,10562063.88711000,35,2,100,1,1,41,1,99,1,999.99,1,1,135,0,0,0,35,60,0,525,40,0,585,0
2019,20190806191684,2,1,1,1,20190803,3845926.899939000,38,1,100,1,1,21,1,99,1,40.91,1,2,20,635,0,0,0,370,0,385,0,0,0,0
2019,20190806191699,14,1,1,1,20190804,5417770.627821000,33,1,100,1,1,31,1,99,1,999.99,1,2,0,0,0,0,0,390,0,480,0,0,151,0
2019,20190806191715,14,1,1,1,20190802,12081188.39585300,38,1,100,1,1,30,1,99,1,19.0,1,2,0,0,0,0,0,269,0,505,0,0,511,0
2019,20190806191733,13,0,1,1,20190811,15877594.78434800,29,2,100,1,1,40,1,99,1,10.85,2,1,0,0,0,0,150,220,0,576,34,0,388,0
2019,20190806191758,14,0,1,1,20190830,21487055.04486100,33,1,100,6,1,40,1,99,1,999.99,3,99,0,0,0,0,10,310,0,475,70,0,530,0
2019,20190806191759,6,0,1,1,20190805,12712883.15001700,55,2,100,6,1,21,5,99,99,999.99,2,1,0,90,0,0,540,65,0,625,0,0,0,0
2019,20190806191761,15,1,1,1,20190824,8562975.114961000,47,1,110,1,1,30,2,99,1,999.99,1,2,61,22,0,0,0,767,0,575,0,0,0,0
2019,20190806191775,15,0,1,1,20190809,16865054.77629600,59,2,100,1,1,40,5,1,99,999.99,1,1,35,0,30,0,280,180,270,525,90,0,0,0
2019,20190806191776,11,1,1,1,20190814,36094558.19390700,43,2,100,1,1,14,5,99,99,999.99,1,1,0,0,0,0,440,195,0,630,100,0,0,0
2019,20190806191779,15,1,1,1,20190814,7669892.203601000,29,1,100,6,1,30,1,99,1,28.0,2,2,85,0,0,0,30,0,0,410,90,0,675,0
2019,20190806191795,13,1,1,1,20190816,24095428.28474900,34,2,100,1,1,21,1,99,1,8.0,1,1,65,0,0,0,60,115,0,630,60,0,480,0
2019,20190806191805,15,0,1,1,20190829,10737549.96328800,69,1,100,1,1,40,5,1,99,999.99,1,2,0,106,20,0,0,620,0,524,50,0,0,0
2019,20190806191811,16,1,1,1,20190804,3287947.689344000,41,1,131,1,1,43,2,99,1,999.99,1,2,301,0,0,0,120,0,0,659,90,0,120,0
2019,20190806191818,11,1,1,1,20190803,4404376.071199000,30,1,100,1,1,21,1,99,1,16.0,1,2,0,0,0,0,120,350,0,840,90,0,0,0
2019,20190806191832,15,1,1,1,20190817,7475914.967923000,34,2,100,1,1,40,1,99,1,999.99,1,1,170,0,20,0,210,290,15,540,110,0,0,0
2019,20190806191837,1,1,1,1,20190831,4576274.227886000,52,2,100,1,1,41,5,99,99,999.99,1,1,45,132,0,0,470,108,0,595,30,0,0,0
2019,20190806191838,11,0,1,1,20190801,17947852.44457400,41,1,100,6,1,21,1,99,1,16.3,3,99,0,0,0,0,149,246,0,480,15,0,510,0
2019,20190806191839,13,1,1,1,20190802,7980760.559615000,32,2,100,1,1,40,1,99,1,999.99,1,1,190,0,0,0,160,325,35,440,0,0,230,0
2019,20190806191873,9,0,1,1,20190804,2904799.676484000,78,2,100,4,1,30,5,1,99,999.99,3,99,0,0,100,0,140,255,0,755,30,110,0,0
2019,20190806191911,16,0,1,1,20190804,5070680.099369000,85,1,100,1,1,30,5,1,99,999.99,1,2,0,0,0,0,0,908,0,480,22,0,0,0
2019,20190806191912,10,0,1,1,20190803,5071012.012275000,33,1,100,4,1,30,5,99,99,999.99,3,99,0,0,0,0,180,370,0,590,0,0,0,0
2019,20190806191913,9,0,1,1,20190816,6585113.627655000,43,1,100,4,1,31,1,99,2,999.99,3,99,0,0,5,0,425,0,0,490,0,0,470,0
2019,20190806191917,16,1,1,1,20190810,3026407.447580000,52,2,100,1,1,41,1,99,1,999.99,1,1,0,0,0,0,65,515,0,660,0,80,0,0
2019,20190806191918,16,1,1,1,20190818,3963928.122509000,42,2,100,1,1,40,1,99,1,999.99,1,1,70,0,0,0,230,90,110,715,95,0,60,0
2019,20190806191971,15,1,1,1,20190818,9828130.942567000,46,2,110,1,1,41,1,99,1,999.99,1,1,5,0,0,0,90,0,0,755,0,185,325,0
2019,20190806191981,14,0,1,1,20190820,8232009.150323000,60,1,100,4,1,21,1,99,1,999.99,3,99,0,0,0,0,5,0,50,500,0,0,884,0
2019,20190806191990,10,1,1,1,20190817,3478934.798861000,45,2,100,1,1,32,5,99,99,999.99,1,1,45,20,0,0,219,524,35,442,80,0,0,0
2019,20190806191993,4,0,1,1,20190825,11270624.53528100,41,2,100,4,1,21,5,99,99,999.99,3,99,0,0,0,0,275,530,0,605,0,0,0,0
2019,20190806191996,12,0,1,1,20190810,8758527.752723000,39,1,100,3,1,40,1,99,1,999.99,3,99,0,50,0,0,20,580,140,540,100,0,0,0
2019,20190806192046,13,0,1,1,20190801,8196040.117522000,66,1,100,1,1,40,1,99,1,37.5,1,2,0,0,0,0,0,355,0,400,125,0,560,0
2019,20190806192052,4,0,1,1,20190812,5912303.419392000,73,2,100,4,1,32,5,99,99,13.5,3,99,0,0,30,0,230,540,0,560,45,0,0,0
2019,20190806192072,5,0,1,1,20190815,6313002.716117000,66,2,110,6,1,30,4,99,99,999.99,3,99,0,0,0,0,430,425,0,290,170,45,0,0
2019,20190806192080,6,0,1,1,20190803,8253550.863740000,71,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,120,810,0,270,240,0,0,0
2019,20190806192130,16,1,1,1,20190804,24548405.16207800,25,1,100,1,1,17,1,99,1,999.99,1,2,0,0,0,0,0,930,0,360,0,0,0,0
2019,20190806192149,9,1,1,1,20190827,10893154.86430200,28,2,100,1,1,32,1,99,2,999.99,1,1,123,0,0,0,80,227,0,525,40,0,385,0
2019,20190806192218,15,1,1,1,20190803,3912815.670655000,43,1,100,1,1,43,1,99,1,55.0,1,2,0,0,0,0,180,240,0,835,0,0,0,0
2019,20190806192233,16,1,1,1,20190818,4266182.145162000,36,2,100,1,1,40,5,99,99,999.99,1,1,75,0,0,0,65,615,0,645,0,0,0,0
2019,20190806192270,10,0,1,1,20190808,71187987.72244300,18,1,100,6,1,14,4,99,99,999.99,3,99,0,0,0,0,155,535,0,695,45,0,0,0
2019,20190806192288,15,0,1,1,20190818,10804967.19546900,40,1,100,1,1,21,1,99,1,999.99,1,2,0,0,0,0,0,210,0,480,570,0,0,0
2019,20190806192295,15,1,1,1,20190803,2963908.659146000,40,1,100,1,1,32,1,99,1,11.0,1,2,265,0,0,0,10,252,0,482,40,0,291,0
2019,20190806192325,15,0,1,1,20190806,22848259.03920000,32,1,100,1,1,40,1,99,1,40.0,1,2,0,0,0,0,50,145,40,560,0,0,625,0
2019,20190806192341,15,1,1,1,20190803,9857532.274580000,16,1,100,6,1,15,1,99,2,999.99,3,99,0,0,0,0,35,310,0,810,0,0,235,0
2019,20190806192353,15,0,1,1,20190817,3107145.698057000,85,1,100,3,1,41,5,1,99,999.99,3,99,0,0,0,0,15,615,0,630,0,0,0,0
2019,20190806192386,1,0,1,1,20190812,12830079.47568300,59,1,100,4,1,21,5,99,99,999.99,3,99,0,61,0,0,332,60,60,894,0,0,0,0
2019,20190806192387,10,0,1,1,20190826,9963717.285630000,68,1,100,4,1,21,5,1,99,999.99,3,99,0,0,0,0,95,945,160,210,0,0,0,0
2019,20190806192408,14,1,1,1,20190811,11074999.66379100,15,2,100,6,1,13,5,99,99,999.99,3,99,0,0,15,0,45,478,0,792,0,0,0,0
2019,20190806192425,16,1,1,1,20190822,14679965.58861100,42,2,100,1,1,40,1,99,1,999.99,1,1,145,0,0,0,47,70,0,465,30,0,663,0
2019,20190806192471,16,0,1,1,20190801,16485691.95328300,68,1,131,1,1,32,5,1,99,999.99,1,2,0,0,60,0,260,255,0,570,205,0,0,0
2019,20190807190006,1,0,1,1,20190812,12825235.36163300,50,2,110,3,1,16,5,99,99,999.99,3,99,0,0,0,0,120,570,0,720,0,0,0,0
2019,20190807190015,10,1,1,1,20190823,68515167.05136700,33,2,110,6,1,21,1,99,1,15.6,2,1,265,0,0,0,50,60,0,435,0,0,600,0
2019,20190807190016,1,0,1,1,20190807,11201089.97172600,63,1,100,6,1,21,4,1,99,999.99,3,99,0,0,0,0,270,660,0,475,0,0,0,0
2019,20190807190018,11,0,1,1,20190814,7285478.756297000,41,2,100,4,1,31,1,99,1,999.99,3,99,0,0,0,0,0,0,0,580,0,0,845,0
2019,20190807190020,8,0,1,1,20190819,42402302.61423400,20,2,110,6,1,30,1,99,1,13.2,3,99,0,0,10,0,10,0,0,530,0,0,820,0
2019,20190807190026,9,1,1,1,20190806,13374314.67262300,63,2,100,1,1,21,1,99,2,15.0,1,1,0,80,1,0,225,444,0,645,15,0,0,0
2019,20190807190027,4,1,1,1,20190812,38624672.96534900,36,1,110,5,1,21,5,99,99,999.99,3,99,60,0,0,0,0,440,0,850,0,0,0,0
2019,20190807190039,14,0,1,1,20190803,9276861.650594000,57,2,100,1,1,30,5,99,99,999.99,3,99,0,0,0,0,720,120,0,480,0,0,0,0
2019,20190807190043,7,0,1,1,20190810,4860997.077194000,61,2,100,1,1,30,1,99,2,14.03,1,1,0,260,0,0,5,730,0,395,0,0,0,0
2019,20190807190045,16,1,1,1,20190801,64800640.35255700,43,1,110,5,1,40,1,99,1,19.0,1,2,37,0,0,0,60,55,45,515,48,0,630,0
2019,20190807190050,16,0,1,1,20190810,17379497.07979000,29,2,100,6,1,30,1,99,1,12.25,2,1,0,0,131,0,177,155,0,598,175,0,65,0
2019,20190807190052,1,0,1,1,20190813,25733814.70412800,36,1,110,6,1,21,4,99,99,999.99,3,99,0,0,280,0,35,420,5,678,0,0,0,0
2019,20190807190056,8,1,1,1,20190817,8157394.808996000,24,1,100,6,1,21,1,99,1,8.7,1,2,240,0,0,0,30,120,0,465,0,0,565,0
2019,20190807190058,16,1,1,1,20190807,14860911.76959400,41,2,100,1,1,40,5,99,99,999.99,1,1,30,0,3,0,631,235,0,454,0,0,0,0
2019,20190807190063,8,1,1,1,20190804,4557818.673030000,52,1,100,1,1,21,1,99,1,18.0,1,2,0,0,0,0,125,570,0,450,240,0,0,0
2019,20190807190069,10,0,1,1,20190810,1770669.521812000,51,2,100,6,1,32,1,99,1,10.25,3,99,0,0,0,0,15,282,10,638,0,0,483,0
2019,20190807190074,14,0,1,1,20190825,5942991.373960000,64,2,131,1,1,41,5,1,99,999.99,1,1,0,0,0,0,280,210,0,630,0,255,0,0
2019,20190807190082,5,0,1,1,20190817,3413137.604331000,51,2,100,3,1,40,5,99,99,999.99,2,1,0,0,5,0,260,708,0,297,115,0,0,0
2019,20190807190083,16,0,1,1,20190811,6919833.904346000,55,2,100,1,1,40,5,99,99,999.99,1,1,0,0,45,0,450,75,0,640,55,105,0,0
2019,20190807190089,13,0,1,1,20190810,6984723.544799000,77,1,100,1,1,21,5,99,99,999.99,1,2,0,0,15,0,449,120,0,630,136,0,0,0
2019,20190807190091,10,0,1,1,20190804,4874806.225794000,85,1,100,1,1,43,5,99,99,999.99,1,2,0,0,60,0,100,480,0,600,20,50,0,0
2019,20190807190506,6,1,1,1,20190827,19593773.97428800,39,2,100,4,1,14,1,99,1,999.99,3,99,233,42,0,0,520,178,50,341,22,0,0,0
2019,20190807190509,12,0,1,1,20190810,3265830.358747000,41,2,200,6,1,32,1,99,1,999.99,3,99,0,0,18,0,247,70,0,457,646,0,5,0
2019,20190807190511,12,0,1,1,20190829,37023466.79162600,26,1,100,1,1,21,1,99,1,14.16,1,2,0,0,0,0,35,285,0,405,0,80,565,0
2019,20190807190514,1,0,1,1,20190817,4482828.292898000,76,2,100,3,1,21,4,99,99,999.99,3,99,0,0,150,0,210,410,0,540,70,0,0,0
2019,20190807190515,11,0,1,1,20190806,27736789.94020300,78,2,100,1,1,21,5,1,99,999.99,1,1,0,0,0,0,450,310,0,615,0,0,0,0
2019,20190807190517,6,0,1,1,20190810,8520922.254622000,49,2,100,6,1,16,5,99,99,999.99,3,99,0,0,30,0,32,571,0,590,167,0,0,0
2019,20190807190519,9,0,1,1,20190810,3478890.547812000,38,1,100,6,1,31,1,99,1,16.27,3,99,0,0,0,0,25,650,0,750,0,0,0,0
2019,20190807190525,16,0,1,1,20190801,8624675.613500000,66,1,100,1,1,40,5,1,99,999.99,1,2,0,0,30,0,60,420,180,480,110,0,0,0
2019,20190807190528,11,0,1,1,20190803,5194589.417752000,40,1,100,6,1,30,1,99,1,999.99,3,99,0,0,0,0,32,928,0,405,0,0,0,0
2019,20190807190542,9,0,1,1,20190806,11352022.26387900,26,2,110,6,1,30,1,99,1,18.64,3,99,0,0,30,0,0,30,0,830,0,0,520,0
2019,20190807190548,9,1,1,1,20190821,18939555.49987300,32,2,100,1,1,21,5,99,99,999.99,1,1,230,0,0,0,230,235,0,725,0,0,0,0
2019,20190807190562,15,0,1,1,20190804,3206688.440471000,47,2,100,4,1,30,1,99,1,999.99,3,99,0,0,0,0,0,770,0,550,0,0,0,0
2019,20190807190565,14,0,1,1,20190810,8412251.239692000,58,2,100,1,1,31,1,99,1,9.5,1,1,0,30,0,0,200,415,0,340,310,0,0,0
2019,20190807190567,14,0,1,1,20190811,8169229.609480000,46,1,100,1,1,40,1,99,1,21.0,1,2,0,0,18,0,195,495,0,630,42,0,0,0
2019,20190807190570,7,1,1,1,20190804,10463084.21074800,18,1,131,6,1,21,5,99,99,999.99,3,99,0,0,0,0,0,785,0,515,0,35,0,0
2019,20190807190576,1,0,1,1,20190804,3442816.911595000,57,1,110,5,1,21,1,99,2,999.99,3,99,0,200,0,0,0,440,0,785,0,0,0,0
2019,20190807190579,8,1,1,1,20190817,4784310.478431000,43,2,100,1,1,30,1,99,1,9.88,1,1,0,0,0,0,380,30,0,650,265,0,0,0
2019,20190807190583,15,0,1,1,20190818,11347289.65640000,49,2,100,1,1,21,1,99,2,12.0,1,1,0,0,0,0,60,765,0,585,0,0,0,0
2019,20190807190585,10,1,1,1,20190824,4772249.109444000,29,1,100,1,1,16,1,99,1,12.0,1,2,10,405,0,0,240,150,0,575,60,0,0,0
2019,20190807190591,10,0,1,1,20190815,5612510.206743000,62,1,100,4,1,30,5,99,99,999.99,3,99,0,0,0,0,125,800,0,450,65,0,0,0
2019,20190807190592,11,0,1,1,20190817,5605979.612130000,62,2,100,1,1,14,5,99,99,999.99,1,1,0,0,0,0,185,180,0,680,170,150,0,0
2019,20190807190595,10,0,1,1,20190801,18774781.18400200,71,2,100,1,1,13,5,1,99,999.99,1,1,0,0,0,0,450,255,0,600,0,30,0,0
2019,20190807190598,13,0,1,1,20190803,2699961.358160000,62,1,100,6,1,40,5,1,99,999.99,3,99,0,0,0,0,0,210,0,540,0,660,0,0
2019,20190807190601,4,0,1,1,20190811,4095810.646323000,85,1,110,6,1,13,5,1,99,999.99,3,99,0,0,0,0,0,595,0,750,0,0,0,0
2019,20190807190602,15,0,1,1,20190804,4099999.227068000,72,2,100,1,1,40,5,1,99,999.99,1,1,0,0,0,0,550,300,30,500,0,0,0,0
2019,20190807190604,12,0,1,1,20190821,29543546.56828700,54,1,100,1,1,21,1,99,1,15.0,1,2,0,0,20,0,505,120,0,405,60,0,0,0
2019,20190807190608,13,1,1,1,20190813,5370927.427634000,49,2,100,4,1,40,1,99,1,999.99,3,99,12,0,0,180,11,48,0,463,0,0,665,0
2019,20190807190613,12,1,1,1,20190817,10059160.21793400,33,2,100,1,1,21,5,99,99,999.99,1,1,62,0,0,0,65,580,0,478,0,245,0,0
2019,20190807190618,13,0,1,1,20190805,5806150.640844000,68,2,100,4,1,41,5,1,99,999.99,3,99,0,0,0,0,105,780,15,480,0,0,0,0
